#{"t_start": 1773366505.005306, "env_id": "Humanoid-v4"}
r,l,t
1755.707518,356,5793.29034
3889.408978,765,5804.255163
781.106719,152,5806.555581
908.614002,174,5809.091523
2687.368547,530,5820.254135
3109.447986,600,5828.927481
4887.078996,946,5842.598029
1656.968365,325,5847.08598
2608.652753,544,5854.655427
2373.781414,464,5861.022863
4965.155468,1000,5875.203
4938.652519,1000,5889.120033
1575.379862,321,5893.575803
1275.904249,245,5897.066531
5154.01035,1000,5911.063582
5196.053322,1000,5925.026864
5027.269975,1000,5938.832191
1931.957505,375,5944.016606
5169.259842,1000,5957.907958
5004.016988,1000,5972.11082
5127.954629,1000,5986.033087
1854.246241,367,5991.025565
5048.517686,1000,6004.877063
5002.055881,1000,6019.160439
5036.253129,1000,6033.379683
5026.128519,1000,6047.236117
5020.390785,1000,6061.229101
1858.680302,382,6066.715651
4469.854262,884,6079.026591
4942.126721,1000,6093.136264
5095.315516,1000,6107.292418
4926.397566,1000,6121.05735
5118.003148,1000,6134.916456
5049.733906,1000,6148.751575
5062.948912,1000,6162.470386
4928.935333,1000,6180.767094
2325.250617,457,6187.173945
5070.028499,1000,6200.838325
5036.714855,1000,6214.644667
4964.192022,1000,6228.593801
5156.590895,1000,6242.627177
5035.005649,1000,6256.636349
2455.773731,488,6263.356479
4948.669598,1000,6277.196208
1144.102911,245,6280.581438
2944.161348,590,6288.652271
5053.923424,1000,6302.51588
5063.827663,1000,6316.302391
1142.64519,246,6319.71612
5049.488543,1000,6333.519632
5102.702176,1000,6347.38973
5096.322501,1000,6361.470954
5109.3329,1000,6375.310199
4994.9976,1000,6389.32938
670.285103,147,6391.339129
4219.737774,833,6402.791941
5061.406269,1000,6416.69127
5117.60799,1000,6430.50543
1158.275017,231,6433.684303
5143.526973,1000,6447.802408
5073.354661,1000,6461.643595
4956.231248,1000,6475.731022
1164.709739,255,6479.358792
5146.274738,1000,6493.131154
5151.84476,1000,6507.570584
4891.620964,1000,6526.858536
4957.996123,1000,6541.352924
4817.799231,1000,6555.74418
1747.868794,361,6560.949803
611.289298,137,6562.938747
2824.783073,588,6571.368528
3270.168657,660,6580.396443
5041.849448,1000,6594.27661
5081.346438,1000,6608.466876
5237.20747,1000,6622.332909
5082.884544,1000,6636.189803
4929.98195,1000,6649.931537
5136.702884,1000,6663.712271
1743.48054,376,6669.019786
4981.578739,1000,6682.812002
660.573494,133,6684.664101
1483.904705,301,6688.812672
4974.051565,1000,6702.655049
4865.445626,1000,6716.629647
5053.517331,1000,6730.830351
5170.006385,1000,6744.801103
4766.329258,1000,6758.771391
5013.625649,1000,6772.81842
5054.652292,1000,6786.668611
5026.810854,1000,6800.412022
5071.580791,1000,6814.304245
5004.740012,1000,6828.262334
5094.014574,1000,6842.164462
5208.741121,1000,6856.070973
5190.377472,1000,6870.234005
5075.065146,1000,6890.207597
4825.016023,1000,6904.134862
5122.199729,1000,6918.149324
748.187346,141,6920.157632
5227.318653,1000,6933.981208
5133.563211,1000,6947.743538
915.754419,168,6950.173991
4956.779861,1000,6964.00465
887.987589,166,6966.285852
5009.620377,1000,6980.158816
5268.688199,1000,6994.332267
5086.210687,1000,7008.095525
1572.553928,298,7012.197201
5100.07551,1000,7026.323189
5110.924432,1000,7040.150794
908.294167,177,7042.652149
5190.977117,1000,7056.566887
5039.962538,1000,7070.354908
5112.108267,1000,7084.174593
4948.553057,1000,7098.052918
5047.868207,1000,7112.045308
5072.463389,1000,7126.152426
4927.210847,1000,7139.895271
1542.419176,325,7144.322698
5180.21759,1000,7158.434093
5027.584001,1000,7172.263166
5047.169982,1000,7186.326864
5192.742782,1000,7200.188418
5096.852153,1000,7213.872731
5094.363731,1000,7227.653847
4949.912488,1000,7248.115652
5050.102274,1000,7261.969652
5164.580065,1000,7275.707868
5177.007991,1000,7289.501669
5084.511452,1000,7303.229293
5052.574087,1000,7317.274459
5174.506978,1000,7331.064275
5120.009424,1000,7344.882553
5145.950405,1000,7358.670273
5125.168339,1000,7372.932508
4127.720153,784,7383.904277
5151.65071,1000,7397.583041
1142.636015,211,7400.461411
5031.652352,1000,7414.288919
5048.655297,1000,7428.458735
1645.362542,314,7432.80077
865.511492,170,7435.22314
5084.828082,1000,7449.058158
5149.110682,1000,7462.772637
5228.951787,1000,7476.540834
5042.414776,1000,7490.47976
1833.152251,371,7495.90816
5197.670202,1000,7509.605708
4845.636617,949,7522.62355
4978.102097,1000,7536.433454
5294.550504,1000,7550.356796
5049.405046,1000,7564.189873
5177.431419,1000,7577.981045
5004.553579,1000,7594.690394
4640.331899,905,7607.35005
2126.705348,395,7612.796112
5108.656779,1000,7627.140724
3891.441147,778,7637.831891
5220.982415,1000,7651.531481
1641.899732,318,7655.91158
4899.628055,923,7668.782215
2338.454437,443,7674.939692
797.92369,152,7677.06285
499.418283,106,7678.501435
5071.722352,1000,7692.556139
5095.894914,1000,7706.378499
4470.953824,855,7718.174952
5043.874764,1000,7731.857863
5256.937955,1000,7745.756767
5220.962647,994,7759.820956
4966.67102,1000,7773.654996
5057.015004,1000,7787.520755
5074.122232,1000,7801.428892
5145.621983,1000,7815.716708
5242.997285,1000,7829.668566
5311.671046,1000,7843.998557
5128.598035,1000,7857.919592
5317.846376,1000,7871.809712
5289.730376,1000,7885.948174
5181.9021,1000,7899.999537
2696.544206,517,7907.286685
5237.919426,1000,7921.156549
5248.364113,1000,7940.553453
1983.617855,408,7946.138473
5160.721969,1000,7960.077014
3054.67881,603,7968.55637
5126.608944,1000,7982.460889
5149.454198,1000,7996.115882
1405.530126,292,8000.109586
5204.144578,1000,8014.148838
5155.010101,1000,8028.226278
5318.265024,1000,8041.945723
5233.283572,1000,8055.654289
2022.757578,393,8061.062814
5147.882333,1000,8074.756971
5272.981926,1000,8089.041192
2354.405558,454,8095.399022
5019.262675,1000,8109.164969
5070.68054,1000,8122.830267
5265.832634,1000,8136.961468
5231.647438,1000,8150.810394
4953.250629,967,8164.238356
1543.168887,301,8168.348762
4219.655972,819,8179.642903
4963.916458,1000,8193.332184
4985.336982,1000,8207.237358
5095.553975,1000,8221.170329
3362.857501,673,8230.485696
2829.70303,540,8237.938795
5278.656564,1000,8251.714614
5233.713563,1000,8265.884245
5269.973081,1000,8279.742316
5303.884134,1000,8299.909773
5132.193628,1000,8313.557022
5194.270865,1000,8327.404022
5249.01915,1000,8341.411255
4884.036092,1000,8355.255767
2497.924183,467,8361.685886
5086.0531,1000,8375.420274
5275.4136,1000,8389.505328
5150.271993,1000,8403.509345
5245.478358,1000,8417.304563
5270.210173,1000,8431.148515
5234.263527,1000,8444.779956
1931.633216,376,8449.926213
5205.781341,1000,8463.828076
5049.364056,1000,8477.642886
5256.794206,1000,8491.336419
2727.041706,515,8498.363736
5234.722187,1000,8512.184073
5206.628824,1000,8526.273997
5201.023133,1000,8540.068925
3285.248355,625,8548.641452
4611.47561,879,8560.818309
5092.303262,1000,8574.964173
1621.570286,313,8579.395875
5235.455293,1000,8593.108707
5020.2823,1000,8606.775743
5051.468974,1000,8620.483138
5139.239536,1000,8634.41864
5304.628751,1000,8653.864588
5114.296362,986,8667.481248
5133.730857,1000,8681.237771
5262.585315,1000,8695.154283
5231.233418,1000,8708.955723
5156.837404,1000,8722.615206
5271.395301,1000,8736.284165
5207.02629,1000,8750.162663
5097.496069,1000,8764.061075
615.21916,127,8765.810519
5113.043686,1000,8779.87487
4157.550063,793,8790.768839
5229.763343,1000,8805.330151
5194.699609,1000,8819.748808
5090.049789,1000,8833.433438
5261.557048,1000,8847.239266
5082.466199,1000,8860.861087
5282.198458,1000,8874.969955
5298.924441,1000,8888.633597
2452.720784,464,8895.198052
5191.595122,1000,8909.055016
5267.640494,1000,8922.739787
5242.526199,1000,8936.84
5309.840718,1000,8950.531006
739.532827,156,8952.651269
2749.812356,523,8959.80995
5275.714416,1000,8973.472232
5291.120461,1000,8987.35673
5222.4874,1000,9006.06661
5325.638437,1000,9019.899966
1881.527224,356,9025.386252
4947.225196,1000,9040.24559
5187.173658,1000,9055.152238
2207.032987,412,9061.062995
790.505685,149,9063.164624
3611.944468,719,9073.707984
4904.803302,1000,9088.015256
5294.345092,1000,9102.144704
5235.496513,1000,9116.191729
5204.946456,1000,9129.880622
2817.66532,537,9137.241456
5152.424897,1000,9151.322142
5014.498972,1000,9165.374724
4233.577785,824,9177.054453
5098.183292,1000,9190.765628
5143.136269,1000,9204.474701
3278.170038,640,9213.307438
2698.093269,519,9220.520304
5229.845485,1000,9234.581457
5261.49966,1000,9248.261683
5205.136053,1000,9261.921987
5378.073137,1000,9275.643711
4969.094477,1000,9290.060281
5256.805283,1000,9303.906018
4882.617901,954,9317.000625
5235.335147,1000,9330.687875
5167.201157,1000,9344.425758
1878.721795,352,9354.653695
1846.409252,353,9359.517533
5238.927436,1000,9373.347751
5280.176375,1000,9387.232775
860.235228,171,9389.619722
5266.74519,1000,9403.854157
5279.864986,1000,9418.269501
5230.68534,1000,9432.108351
2312.128588,455,9438.361016
2951.019307,578,9446.290933
5200.589802,1000,9460.041228
5181.152942,1000,9474.107246
5299.832483,1000,9487.955204
5209.665539,1000,9501.714927
3076.024883,583,9509.643229
5158.691929,1000,9523.359571
5043.306714,1000,9537.379392
5189.265003,1000,9551.205247
5074.950868,1000,9565.523567
5230.544149,1000,9579.770906
5169.224269,1000,9594.183501
5176.426707,1000,9608.706153
4964.639593,1000,9623.129156
5008.611586,1000,9637.164356
5075.863774,1000,9651.153399
1345.719948,234,9654.451926
5227.64341,1000,9668.503067
1413.240666,285,9672.411295
2302.376223,441,9678.443494
5122.62433,1000,9692.180641
5241.854345,1000,9710.311932
5309.299706,1000,9724.157765
5213.827571,1000,9738.135877
5166.038445,1000,9751.817123
5296.790385,1000,9765.617447
5232.826111,1000,9779.651121
644.380774,132,9781.525406
2020.514784,387,9786.912977
5226.736413,1000,9800.554102
5246.559662,1000,9814.241907
5190.094023,1000,9828.127791
5285.998812,1000,9842.073265
5378.940307,1000,9855.985517
5176.250144,1000,9869.922733
5236.827441,1000,9883.670074
5314.518605,1000,9897.544205
5249.006675,1000,9911.303495
5279.428073,1000,9925.038167
5218.002734,1000,9939.135987
5304.398275,1000,9953.136903
5292.353193,1000,9966.911318
5147.663081,1000,9980.678292
5289.680483,1000,9994.611848
5212.997525,1000,10008.810733
5227.824473,1000,10022.699865
5346.328793,1000,10036.383141
5122.780435,1000,10050.130732
793.989716,171,10058.174236
4090.407724,774,10069.028864
4122.239064,775,10079.777012
5352.903268,1000,10093.477085
2141.020849,423,10099.257368
5120.465821,1000,10113.215165
5264.470546,1000,10127.328336
5190.952711,1000,10141.122404
5218.656168,1000,10155.069733
5235.149431,1000,10168.882361
5034.06569,1000,10182.602111
5166.611867,1000,10196.420011
5150.723165,1000,10210.104171
5197.681697,1000,10223.962469
5230.600022,1000,10237.809617
5320.786095,1000,10251.946468
5208.875854,1000,10265.722693
5326.656619,1000,10279.435427
5091.7594,1000,10293.183376
5071.203389,1000,10307.128149
4937.623429,1000,10321.052947
5039.467691,1000,10334.771282
5207.351384,1000,10348.765841
4488.637049,844,10360.390707
5250.060607,1000,10374.654887
5305.168908,1000,10388.392507
5288.852451,1000,10402.009426
5319.159671,1000,10419.852197
5273.25531,1000,10433.748515
5118.012636,1000,10447.468623
5223.777799,1000,10461.213138
5261.172596,1000,10474.956208
5051.870523,1000,10488.97176
5276.713197,1000,10503.000791
5079.810039,957,10516.12378
5327.282144,1000,10530.087545
5306.245015,1000,10543.912837
4161.570445,829,10555.463951
5309.868051,1000,10569.161169
5143.925079,1000,10582.858991
5346.62446,1000,10596.575493
5279.752071,1000,10610.339295
3813.941057,732,10620.689523
5009.194418,1000,10634.635044
5277.003592,1000,10648.340579
5237.106707,1000,10662.256229
5377.315853,1000,10676.130924
5114.358584,1000,10689.757519
5065.813276,1000,10703.440917
5093.696993,1000,10717.507241
5221.217548,1000,10731.404131
5215.062761,1000,10745.086736
5280.263403,1000,10765.299617
5328.544577,1000,10779.084677
5325.49989,1000,10792.867552
5210.926885,1000,10806.610369
5256.176947,1000,10820.313088
5384.756078,1000,10834.042292
5270.154759,1000,10847.975458
5270.639654,1000,10861.713982
5323.860107,1000,10875.539447
5317.803982,1000,10889.491991
5284.791594,1000,10903.291582
5067.159995,1000,10917.443471
5240.278138,1000,10931.192803
5198.556101,1000,10944.857199
5360.316404,1000,10958.646617
5356.556152,1000,10972.597125
5184.04227,1000,10986.676045
5255.399944,1000,11000.343506
5423.896742,1000,11014.338878
5340.413529,1000,11028.179145
2227.075401,414,11033.890937
5254.039862,1000,11047.840001
5330.676912,1000,11061.473291
5346.852637,1000,11075.159938
5350.596478,1000,11089.008934
5251.364705,1000,11102.785335
5350.078395,1000,11122.409552
2690.306334,549,11130.177659
5262.11053,1000,11144.06399
5339.852355,1000,11158.091961
5330.713196,1000,11171.965269
5290.791941,1000,11185.701382
476.169052,102,11187.082872
3906.530285,732,11197.115505
3064.624483,586,11205.227736
5338.954233,1000,11219.015761
5300.216411,1000,11232.789738
5015.659118,924,11245.649609
5319.081815,1000,11259.607746
5123.023234,1000,11273.993351
5282.413613,1000,11288.078944
5362.18038,1000,11301.79779
5265.684748,1000,11315.414363
2252.979824,425,11321.39848
3203.409276,617,11330.249426
2376.669056,440,11336.407709
5396.676397,1000,11350.183104
1538.985948,282,11354.135134
5383.57498,1000,11367.933816
5390.466999,1000,11381.636006
5344.25724,1000,11395.870277
5398.804226,1000,11409.644508
5247.508359,1000,11423.470889
5311.93724,1000,11437.765398
5463.056881,1000,11452.030589
5301.567432,1000,11472.014188
5395.93619,1000,11485.765542
5347.728743,1000,11499.52364
3133.65602,585,11507.627881
5385.907153,1000,11521.951468
5414.528843,1000,11535.688277
5291.137326,1000,11549.372598
5202.424815,1000,11563.079146
5162.612067,1000,11577.004322
2257.050203,475,11583.534394
5324.971692,1000,11597.257517
5372.841969,1000,11611.111037
5207.057888,1000,11624.933644
5337.206032,1000,11638.964591
1398.331659,262,11642.754732
5376.284779,1000,11656.586944
1817.776434,359,11661.499559
5358.370283,1000,11675.879484
4755.426979,946,11689.978459
5360.518198,1000,11704.670825
5387.988219,1000,11719.833773
5169.219296,1000,11734.007783
5322.628572,1000,11748.491451
5302.44975,1000,11762.277858
5313.814711,1000,11776.506908
2575.515801,533,11784.12028
5311.685276,1000,11797.920347
5406.905647,1000,11811.782932
5219.477492,1000,11831.393014
5356.141983,1000,11845.1014
5251.155688,1000,11858.845143
5363.612689,1000,11872.98086
5289.651204,1000,11886.941942
5343.07082,1000,11900.921617
652.345055,143,11902.925724
5391.78772,1000,11916.528843
5402.714942,1000,11930.291668
5283.685679,1000,11944.15924
5358.586464,1000,11957.813907
5335.224065,1000,11971.461824
5222.09555,1000,11985.137664
5390.17743,1000,11998.915982
5319.43184,1000,12012.617981
5385.444693,1000,12026.577458
5269.281827,1000,12040.456226
5341.754801,1000,12054.257949
5414.31415,1000,12068.102123
5347.336703,1000,12081.827383
5362.188999,1000,12095.494653
5283.699425,1000,12109.301814
5315.455201,1000,12123.203092
5342.104516,1000,12137.066634
5371.447249,1000,12151.274912
1200.017676,224,12154.461713
5366.54638,1000,12174.005817
4593.157342,852,12185.659773
1252.615063,251,12189.070955
5317.674411,1000,12202.735157
5239.172518,1000,12216.536309
1961.087834,356,12221.46093
5372.833328,1000,12235.341961
5295.549177,1000,12249.039787
5430.206722,1000,12262.654096
5418.868958,1000,12276.467856
5380.551724,1000,12290.628312
5379.765493,1000,12304.378317
5378.42521,1000,12318.01935
5251.90633,1000,12331.826691
5384.944866,1000,12345.58319
5325.667828,1000,12359.779789
5362.666444,1000,12373.64738
5418.060314,1000,12387.461657
2656.80265,502,12394.34753
5221.738508,1000,12408.345148
5429.775339,1000,12422.19824
4339.501562,816,12433.509875
5435.140969,1000,12447.35423
4061.759984,800,12458.406211
2418.185747,457,12464.75714
5337.849493,1000,12478.455309
5400.498032,1000,12492.297834
5407.776127,1000,12506.15341
5377.986163,1000,12525.31503
5376.721095,1000,12539.363237
5437.589912,1000,12553.089163
5446.95123,1000,12566.84597
5468.101302,1000,12580.515612
5382.080639,1000,12594.781682
5377.574265,1000,12608.551138
5367.144804,1000,12622.180842
5478.383118,1000,12635.990253
5464.445524,1000,12649.814069
5332.101512,1000,12663.762514
5406.731488,1000,12677.686797
5257.714051,1000,12691.390343
5418.672772,1000,12705.308969
5396.186772,1000,12719.088993
5405.826904,1000,12732.834792
5449.384149,1000,12746.525435
5391.060723,1000,12760.316142
5416.570764,1000,12774.115103
5485.701943,1000,12788.166843
5401.840713,1000,12802.260888
5339.37939,1000,12815.921764
5413.528467,1000,12830.020686
5441.990534,1000,12844.37468
5474.64793,1000,12858.561022
5458.68814,1000,12877.24093
2711.408516,531,12884.504162
2468.627314,445,12890.701597
5464.657853,1000,12904.44043
5325.549849,1000,12918.511083
3655.503603,661,12927.838156
5391.448667,1000,12941.571093
5455.997685,1000,12955.469396
5442.298666,1000,12969.090888
5328.618797,1000,12983.114534
5433.821306,1000,12996.85491
5440.604594,1000,13010.658931
5420.898409,1000,13024.451813
5222.974768,1000,13038.262013
5420.172946,1000,13052.389082
3300.220739,638,13061.155204
785.901205,163,13063.399016
5339.160501,1000,13077.48432
5376.38366,1000,13091.172731
5263.035978,1000,13105.084121
5473.132316,1000,13118.720071
1356.654144,262,13122.321147
5440.642528,1000,13136.15478
5453.346158,1000,13150.053352
5152.416445,1000,13163.826265
5359.483319,1000,13177.961849
3458.908784,636,13186.673975
5453.466749,1000,13200.721046
5438.310553,1000,13214.580154
5418.077041,1000,13234.937069
5453.469586,1000,13248.819888
5467.909489,1000,13263.067252
5461.744559,1000,13277.063465
5463.554229,1000,13290.79615
5422.405117,1000,13305.019099
5409.823154,1000,13318.995486
5548.5323,1000,13332.906593
5525.491715,1000,13346.726863
5525.221636,1000,13360.424029
5347.653389,1000,13374.275328
5390.787413,1000,13388.133749
5481.656247,1000,13401.898118
5299.059267,1000,13415.644388
5453.358458,1000,13429.686662
5400.219197,1000,13443.724305
5441.944724,1000,13457.742023
4602.381071,839,13469.444585
5295.728999,1000,13483.137678
5384.701152,1000,13496.862315
5474.830906,1000,13510.591303
5402.226549,1000,13524.452026
5469.604254,1000,13538.325383
4693.267627,848,13550.112594
5444.937677,1000,13564.142093
4785.905764,871,13576.16957
5407.746472,1000,13595.062232
5407.176151,1000,13608.889615
5473.630465,1000,13622.703484
5374.939902,1000,13636.500658
5314.313962,1000,13650.191548
5353.57474,1000,13664.031519
5421.411367,1000,13678.149502
5449.531616,1000,13692.353156
5334.988345,1000,13706.051776
5321.620149,1000,13719.739606
5433.714392,1000,13733.650872
5453.351282,1000,13747.425714
905.239207,175,13749.782871
5342.253624,1000,13763.604133
5405.370253,1000,13777.29717
652.901288,141,13779.211982
5441.980822,1000,13793.080095
5393.07391,1000,13807.025533
5443.2933,1000,13821.063493
5403.136701,1000,13834.874838
5463.705901,1000,13848.606007
5520.302461,1000,13862.362299
5405.75772,1000,13876.190895
5378.67071,1000,13890.391098
5443.271118,1000,13904.197394
5478.029613,1000,13918.224157
5456.453429,1000,13937.990964
5438.46989,1000,13951.800501
1292.454749,233,13955.154
5285.22385,1000,13969.155534
5432.452228,1000,13983.136981
1001.532357,201,13985.974287
5394.380346,1000,13999.820163
5363.995275,1000,14013.699412
5455.398386,1000,14027.549942
5385.944544,1000,14041.320843
5446.43451,1000,14055.073253
5405.805062,1000,14068.785678
5261.799997,1000,14082.561243
5453.615517,1000,14096.880356
5444.414793,1000,14111.132994
5328.120714,1000,14125.478058
5359.91783,1000,14139.706874
5427.932689,1000,14153.995536
5446.646945,1000,14167.680853
5498.941783,1000,14181.451229
5484.687167,1000,14195.292299
5386.029757,1000,14209.094934
5448.015348,1000,14222.907872
5489.312708,1000,14236.528684
5382.152058,1000,14250.250094
5527.02035,1000,14264.412543
5474.966365,1000,14278.407289
4177.357042,778,14295.077937
5473.550234,1000,14308.764907
843.496718,186,14311.280562
5482.588982,1000,14325.035151
5468.176514,1000,14339.019444
5478.595264,1000,14352.884077
5466.774599,1000,14366.978386
5436.747999,1000,14380.572229
5457.409014,1000,14394.73528
5518.307097,1000,14408.464146
5392.285143,1000,14422.307611
5455.170921,1000,14436.138981
5443.083507,1000,14449.976735
5502.39615,1000,14463.68164
5402.782055,1000,14477.373817
5403.545586,1000,14491.021094
5373.552564,1000,14504.854348
5456.809791,1000,14519.040811
5512.516496,1000,14532.675578
5499.024823,1000,14546.316532
5540.249074,1000,14560.279328
5426.151192,1000,14574.090597
5439.39768,1000,14587.715377
5450.6667,1000,14601.353186
4721.326537,895,14613.877883
5462.976637,1000,14627.732882
5438.198923,1000,14647.590472
5541.427059,1000,14661.245042
5414.405896,1000,14674.995626
5450.102663,1000,14688.945785
5553.335563,1000,14702.720801
5515.963207,1000,14716.483756
4873.19052,879,14728.627897
5581.931544,1000,14742.385755
5526.594063,1000,14756.194701
5468.362694,1000,14770.220106
5535.809146,1000,14783.949451
2279.006484,412,14789.667852
5461.999399,1000,14803.436452
793.185513,156,14805.671285
5319.635961,1000,14819.422771
5381.354695,1000,14833.350442
5561.878996,1000,14847.216848
5312.776797,986,14860.775833
5528.663634,1000,14874.603383
5475.037882,1000,14888.291718
5379.506483,1000,14902.420997
3939.726557,746,14912.790718
5415.591147,1000,14926.45049
5572.254215,1000,14940.142491
5540.262056,1000,14953.881216
1812.685088,347,14958.589385
5444.454125,1000,14972.394881
5507.412346,1000,14992.090548
5363.276907,1000,15005.938041
5500.431244,1000,15019.795407
5567.712307,1000,15033.658921
5495.909323,1000,15048.00232
5519.625785,1000,15062.03176
4725.784416,892,15074.512506
5393.353779,1000,15088.327254
5450.154715,1000,15101.968333
5425.133558,1000,15115.936052
5539.559437,1000,15129.709776
5554.85467,1000,15143.620871
5533.579975,1000,15157.630974
5548.968507,1000,15171.606801
5541.785541,1000,15185.404743
5609.561209,1000,15199.298885
5569.318064,1000,15213.05913
5537.439547,1000,15226.70448
5594.167591,1000,15240.438272
5420.442142,1000,15254.064855
5592.138453,1000,15267.990468
5558.468379,1000,15282.112948
5464.853201,1000,15295.869154
5555.754341,1000,15309.793748
5560.887165,1000,15323.574357
5505.019205,1000,15337.425138
5491.740873,1000,15356.357672
5618.187156,1000,15370.492135
5552.677814,1000,15384.403252
5623.67422,1000,15398.295973
5630.066933,1000,15412.572869
5561.750447,1000,15426.441023
2745.202811,485,15433.075176
5417.618314,1000,15446.900256
5518.737611,1000,15460.684738
4752.23496,855,15472.487382
5551.984356,1000,15486.221172
5523.884077,1000,15500.02945
3442.782222,638,15508.885775
3091.926597,589,15516.959041
5418.135246,1000,15530.9933
5569.366309,1000,15545.194563
5403.924382,1000,15559.102083
5470.140887,1000,15572.842239
1190.868351,235,15576.019877
677.004523,146,15578.049618
3083.2397,570,15585.917362
5632.598085,1000,15599.660171
5607.343323,1000,15613.42572
5588.580165,1000,15627.190138
5533.18887,1000,15641.016105
5549.294766,1000,15654.819557
4809.248295,915,15667.873221
2591.671233,468,15674.274554
5555.802047,1000,15687.999901
5542.268761,1000,15706.821776
5539.670171,1000,15720.492058
5296.998723,1000,15734.266372
5554.974416,1000,15748.059962
5592.487513,1000,15761.979357
5479.455185,1000,15776.031915
4209.58077,781,15787.04255
5491.06616,1000,15801.065142
5558.013826,1000,15814.921642
5519.908882,1000,15828.735787
5524.950711,1000,15842.612194
938.869567,174,15844.973974
5457.307768,1000,15858.79007
5560.134177,1000,15872.564891
5439.192688,1000,15886.328948
5590.808928,1000,15900.085852
5548.746632,1000,15914.201685
5610.565265,1000,15928.097817
5528.413103,1000,15941.709046
5577.865598,1000,15955.79072
1273.127667,228,15958.935281
5535.342528,1000,15972.744947
5693.550027,1000,15986.698999
5683.167389,1000,16000.678763
5522.311012,1000,16014.467321
5493.454064,1000,16028.303053
1514.68411,286,16032.348063
4988.205113,938,16050.97063
1978.89128,359,16055.931892
5603.310898,1000,16069.844086
4332.127535,790,16080.903191
5498.326626,1000,16094.80087
5494.797621,1000,16108.51862
5567.760902,1000,16122.384838
5457.844015,1000,16136.14193
4400.055606,788,16146.941048
4846.5773,863,16158.973215
5645.596587,1000,16173.062933
3386.667493,595,16181.178116
5651.853053,1000,16194.933429
5461.721615,1000,16208.698788
5554.86388,1000,16222.538671
5567.815869,1000,16236.22757
5419.411224,1000,16250.098417
3915.874469,699,16259.941546
2921.760733,523,16267.4619
5623.482155,1000,16281.293696
5465.293409,1000,16295.312956
5582.987088,1000,16309.420241
5566.583622,1000,16323.298972
2384.692415,472,16329.849309
5488.085137,1000,16343.613815
5485.264974,1000,16357.415202
5310.411651,1000,16371.068476
5471.544352,1000,16384.884174
5466.646862,1000,16404.701725
5535.756427,1000,16418.560639
5367.078803,1000,16432.748881
5575.774809,1000,16446.57653
5458.028949,1000,16460.72416
5561.642057,1000,16474.583461
5602.43082,1000,16488.478452
5583.724915,1000,16502.110106
5611.553024,1000,16515.7851
5568.394926,1000,16529.638992
5684.168484,1000,16543.608678
5523.983899,1000,16557.816337
5606.851298,1000,16571.423424
5499.169935,1000,16585.254771
5562.271856,1000,16599.061364
5630.398973,1000,16612.861103
5549.905412,1000,16626.642538
3552.887091,647,16635.506471
5628.674244,1000,16649.355372
5526.141896,1000,16663.140385
5531.362761,1000,16677.453134
5484.05063,1000,16691.431508
5614.270668,1000,16705.170903
5619.695212,1000,16719.324799
5616.249355,1000,16733.241663
5626.628843,1000,16751.946267
5592.744243,1000,16765.640582
5507.669083,1000,16779.496242
5468.7393,1000,16793.690612
5546.734632,1000,16807.790014
5556.013383,1000,16821.722981
5613.033689,1000,16836.073549
3346.728272,612,16844.954022
3550.310905,653,16854.083694
5621.686103,1000,16868.187495
5607.765073,1000,16881.825201
5421.410237,1000,16896.037729
5529.168782,1000,16909.863117
5484.203457,1000,16923.947153
5645.485913,1000,16938.154637
5656.589662,1000,16951.862852
4629.963785,848,16963.544124
5702.234861,1000,16977.42653
5624.192958,1000,16992.436708
875.260293,157,16994.702317
5635.723098,1000,17008.459016
5588.795466,1000,17022.151782
4724.423878,849,17033.911862
5457.739323,1000,17047.630508
4062.592471,746,17058.051104
5350.305274,1000,17072.150744
5659.383089,1000,17085.9768
4085.353986,733,17096.079779
5624.559757,1000,17113.444339
5593.274941,1000,17127.289699
3672.672467,644,17136.24242
5555.710594,1000,17150.393747
5716.611346,1000,17164.344556
4000.364513,735,17174.734424
5146.429014,909,17187.595921
3466.941819,613,17196.136368
5494.750909,1000,17210.111459
3539.635145,615,17218.944527
3485.33363,615,17227.464252
1619.832134,290,17231.391244
4591.100964,802,17242.385162
5711.134946,1000,17256.268715
5666.15542,1000,17270.018551
4242.24551,761,17280.591602
5423.244099,1000,17294.381665
5721.270751,1000,17308.048708
785.11718,145,17310.010596
5084.161667,938,17323.194203
5680.893537,1000,17337.181231
5794.926323,1000,17350.96837
5680.513916,1000,17364.688959
662.849077,124,17366.385123
5528.37511,1000,17380.072973
5591.886129,1000,17394.022124
4275.839183,799,17405.282738
1457.973515,277,17409.175596
3924.831685,725,17419.190121
5570.936884,1000,17432.982969
5649.239461,1000,17447.320707
5633.550582,1000,17465.534068
5619.297356,1000,17479.519168
5578.65427,1000,17493.419556
5541.343985,1000,17507.439808
5583.04552,1000,17521.740042
5619.646898,1000,17535.655655
5706.257623,1000,17549.469959
614.048367,111,17551.010144
5581.617578,1000,17564.788927
5542.982137,1000,17579.140913
5656.970461,1000,17592.983992
5632.497313,1000,17606.669728
5517.723897,1000,17620.459472
5694.984474,1000,17634.370876
5615.085755,1000,17648.188891
5473.793287,1000,17662.06224
5594.475305,1000,17676.136513
5620.861932,1000,17690.063959
5546.270675,1000,17704.215
5632.281296,1000,17717.965165
5482.86424,1000,17731.862637
2543.328403,457,17738.093513
5579.925908,1000,17752.064532
