#{"t_start": 1773405817.882109, "env_id": "Humanoid-v4"}
r,l,t
5026.096201,1000,5157.728579
5114.446086,1000,5171.245829
5013.986406,1000,5185.300097
5037.142158,1000,5203.90664
2270.90451,445,5209.947755
4751.772683,957,5223.930899
5049.753873,1000,5238.749584
4988.149621,1000,5253.657169
4952.183474,1000,5267.988163
4310.661854,865,5280.176371
1295.365062,264,5284.048893
5051.383853,1000,5298.334351
1053.843223,231,5301.509469
5025.451502,1000,5315.332229
4970.281404,1000,5329.933265
5103.391926,1000,5344.366167
3421.616336,686,5354.554187
3640.468677,708,5364.702047
5102.856568,1000,5378.575875
5028.022685,1000,5393.08179
5048.426933,1000,5406.815669
4928.508357,1000,5421.517052
1000.667503,194,5424.245308
3760.041808,731,5435.042649
4685.085721,945,5449.300499
4968.380969,1000,5463.360749
5008.939743,1000,5477.769921
3368.21439,677,5488.330326
2129.770066,432,5495.178275
4939.264873,1000,5510.186017
5055.969878,1000,5525.128951
5101.76846,1000,5539.819643
4819.569608,952,5554.143094
5085.271477,1000,5573.146941
4983.019284,1000,5587.598487
1632.504067,346,5592.703589
4956.574334,1000,5607.372606
970.76915,189,5610.13164
5131.62333,1000,5624.941333
5122.3558,1000,5639.716293
4957.254231,1000,5654.317796
5069.898811,1000,5669.275024
5012.455561,1000,5684.228694
5044.162341,1000,5697.797586
4989.070274,1000,5711.443925
4947.070007,1000,5725.239835
3352.548635,663,5735.314106
5072.842881,1000,5749.704758
5010.81135,1000,5764.626512
2860.59884,571,5773.397328
5050.393859,1000,5788.027741
4927.837727,1000,5803.305641
5003.512662,1000,5818.639334
5095.145422,1000,5834.037705
3717.50423,717,5844.361915
5027.44508,1000,5859.132717
4980.605149,990,5873.459056
5127.299212,1000,5887.355318
1480.068782,288,5891.551193
5072.532878,1000,5905.714848
4989.631454,1000,5919.929662
5079.722058,1000,5938.896356
1626.641308,318,5943.382546
5071.025692,1000,5957.282216
4963.18,1000,5971.510441
2622.967711,536,5979.041704
4073.614878,807,5990.490298
2965.267904,603,5999.425341
1629.252393,338,6004.181064
5049.194804,1000,6018.475758
2738.97376,555,6026.296088
4973.419802,1000,6040.312779
4998.15815,1000,6054.265596
4960.592448,979,6068.048972
4961.422575,1000,6082.482316
1601.23858,315,6087.374373
5044.021554,1000,6101.524627
895.820234,178,6104.067731
4960.308001,1000,6118.131715
4973.450962,1000,6133.037222
4977.937505,1000,6147.991211
5037.565631,1000,6163.100541
1134.508864,216,6166.10655
1811.069057,343,6171.15244
4998.488318,1000,6185.977599
4996.293254,1000,6200.952761
3494.330921,723,6210.781015
5068.722423,1000,6224.839895
4950.190034,1000,6238.653968
4957.542771,1000,6252.174739
4974.220866,1000,6265.946566
5069.12679,1000,6279.66368
5028.065341,1000,6293.576396
2380.879461,469,6305.194557
3298.682173,650,6313.966369
884.015609,169,6316.233887
5048.50892,1000,6330.212523
3871.320641,756,6340.776283
1124.992915,222,6343.944495
5115.525923,1000,6358.177395
5127.859931,1000,6371.671411
5079.126937,1000,6385.859004
5131.054058,1000,6399.430231
5008.716285,1000,6413.427358
5009.947306,1000,6426.951415
5077.968378,1000,6440.828663
5095.881305,1000,6454.355197
4944.22259,1000,6468.358374
5079.565029,1000,6481.892587
5056.488772,1000,6495.311645
5027.207453,1000,6509.115181
5052.262444,1000,6522.900702
5039.085143,1000,6537.042091
5090.197583,1000,6550.696972
5025.308047,1000,6564.671095
5145.198649,1000,6578.636033
5015.83452,1000,6593.379836
5135.466262,1000,6607.532256
4992.797959,1000,6621.674037
3185.258155,621,6630.320926
529.189792,115,6631.911886
5094.33284,1000,6646.146445
5125.420976,1000,6665.346573
5089.111281,1000,6679.012756
2354.61834,461,6685.217062
1110.159267,233,6688.340398
2652.467649,514,6695.253712
5092.422125,1000,6709.074195
4988.759735,1000,6722.924921
5128.858424,1000,6736.441685
5056.573733,1000,6750.129063
5161.572917,1000,6763.844817
5074.122376,1000,6777.688328
4977.637415,1000,6791.451808
4995.665838,1000,6805.571592
3824.143248,773,6816.566726
5006.621252,1000,6831.461547
1770.117607,382,6836.708404
5091.13664,1000,6850.351031
5059.634912,1000,6863.821987
3708.612142,725,6873.318174
5163.22257,1000,6886.820945
555.421676,123,6888.46229
5092.125517,1000,6901.917415
5201.838598,1000,6915.403004
947.998678,202,6918.087887
4773.698855,941,6930.706312
5055.969973,1000,6944.284784
5103.598696,1000,6957.657001
5068.271271,1000,6970.956759
5066.889726,1000,6984.781624
5186.819565,1000,7004.432777
5151.813147,1000,7018.278439
5075.983615,1000,7031.95589
5144.532992,1000,7045.348412
5126.731336,1000,7059.003599
5004.818423,1000,7072.727738
3683.353386,756,7082.912952
5125.292351,1000,7096.419582
5065.051666,1000,7109.938795
2907.47676,562,7117.702648
4362.954434,867,7129.355184
5118.503893,1000,7142.725176
887.491486,177,7145.068051
5117.236535,1000,7158.81659
5161.121309,1000,7172.178152
5143.005349,1000,7185.77813
5137.214741,1000,7199.339058
5135.321875,1000,7212.746973
5104.320035,1000,7226.045188
5127.915116,1000,7239.536643
4968.979111,1000,7253.264594
4349.802335,873,7265.283058
4942.163221,1000,7278.937181
4692.345343,925,7291.463861
4997.10141,1000,7305.242859
5109.016377,1000,7318.781293
5056.636815,1000,7332.05238
5064.849884,1000,7349.569177
4941.752313,1000,7363.080791
1844.909106,388,7368.319037
5005.13972,1000,7381.803071
3462.536093,682,7391.113436
2185.183805,419,7396.732082
857.949238,185,7399.236115
3092.908413,597,7407.484573
5179.813645,1000,7421.092953
3323.248845,662,7430.224828
2493.935923,501,7437.00309
1029.179434,190,7439.512282
5155.70974,1000,7453.345477
4992.591094,1000,7466.976172
3760.094932,722,7476.57177
5195.581053,1000,7489.948633
5018.237162,1000,7503.56893
4334.746732,860,7515.212911
5125.374357,1000,7528.94767
5151.890212,1000,7542.780946
5196.692878,1000,7556.172784
1773.064177,334,7560.821264
2263.714129,444,7566.756835
3205.516194,632,7575.480544
3001.308939,576,7583.178656
4978.475198,1000,7596.585896
4674.684804,912,7608.680753
2715.912718,521,7615.843557
5038.479589,1000,7629.253431
5063.918092,1000,7644.26305
5159.97707,1000,7658.97541
1977.223988,398,7664.9475
4617.775979,899,7678.298627
4976.177048,1000,7696.456377
4976.961284,950,7709.997212
1337.794834,256,7714.049916
2621.928358,522,7722.412223
1327.680451,272,7726.53569
4988.621268,1000,7742.016957
5019.129647,1000,7758.758709
2175.647099,427,7765.713828
5080.324947,1000,7780.105798
5207.778791,1000,7794.683319
5115.862179,1000,7809.175262
5164.762888,1000,7824.151567
4900.582004,1000,7839.399098
2665.475184,526,7846.905122
5150.767283,1000,7860.855654
4520.593206,901,7873.815338
5121.780021,1000,7887.950086
5073.226877,1000,7902.190106
5074.367904,1000,7916.193486
4975.196847,1000,7930.920528
5076.385601,1000,7946.251338
3129.943743,647,7956.350367
5058.633671,1000,7971.146082
2183.795833,433,7978.112565
5084.706443,1000,7993.832112
2177.836064,425,8000.643174
1929.331051,374,8006.001766
5090.634083,1000,8020.453955
5155.6518,1000,8035.591039
5122.52494,1000,8049.961264
2279.901428,447,8056.361992
818.63269,157,8058.563361
5151.553744,1000,8079.490618
5186.040964,1000,8093.849316
4761.74058,928,8107.961162
1274.972849,244,8111.66789
5258.29194,1000,8125.961436
3223.911674,631,8135.404925
2497.83273,504,8142.321186
5074.526975,1000,8156.822616
5128.825474,1000,8171.300162
5161.305055,1000,8184.935691
3218.524246,618,8193.407198
1519.548102,293,8197.573706
2884.755577,562,8205.643434
5141.144704,1000,8221.160689
5216.231437,1000,8235.239634
694.846692,136,8237.069864
5166.288055,1000,8250.633985
5144.88086,1000,8264.617571
4939.940616,1000,8278.350859
4978.683624,1000,8291.933852
1606.696374,304,8296.049242
4156.93879,793,8306.709734
5124.908293,1000,8320.438331
5189.793453,1000,8334.143823
5240.729092,1000,8347.593893
5113.884391,1000,8361.579215
1597.432349,314,8365.815688
4183.391786,803,8377.069467
2484.938334,471,8383.584713
5289.899697,1000,8398.90698
5204.703645,1000,8414.194482
5152.690374,1000,8433.800155
5183.948401,1000,8449.124529
5183.220782,1000,8463.461143
5101.027922,993,8478.336434
2993.527217,588,8486.873711
5170.770204,1000,8501.420207
5075.544918,1000,8515.379409
5100.767063,1000,8530.57153
5172.502721,1000,8545.279539
5169.550653,1000,8559.595148
5236.190146,1000,8574.219358
5126.003604,1000,8588.665586
5092.439595,1000,8603.224602
1799.956308,355,8608.315132
5155.599556,1000,8622.834672
5238.465771,1000,8637.354887
5210.196598,1000,8651.282545
5146.303656,1000,8665.906024
1591.8705,318,8670.589361
5131.276018,1000,8686.076671
4609.822819,876,8699.415863
3926.764147,747,8709.667582
5210.210876,1000,8724.37114
5022.103597,1000,8739.43514
5129.750011,1000,8753.940204
5208.34121,1000,8767.429046
5183.661571,1000,8781.793139
5181.760162,1000,8802.580843
5189.685516,1000,8817.934062
5153.097969,1000,8831.685956
5146.69779,1000,8845.527404
5245.00129,1000,8859.525499
5170.356411,1000,8873.754108
5125.068175,1000,8887.598341
5180.614564,1000,8901.468836
4496.313307,859,8913.756312
5163.501001,1000,8927.551653
5194.059812,1000,8941.396881
5171.56353,1000,8955.293902
5186.172189,1000,8969.127035
4913.359651,1000,8983.101926
5175.804664,1000,8997.238824
597.575174,119,8999.021054
5106.563754,1000,9014.241249
5051.85799,1000,9027.873049
4922.36003,1000,9041.60283
4981.006324,1000,9055.420041
3597.703244,741,9065.401581
4533.654929,869,9077.192391
5072.678236,1000,9091.695716
3023.256314,604,9100.268007
5062.948912,1000,9113.962242
558.784938,119,9115.664423
5053.916033,1000,9130.117532
1319.189823,263,9133.928085
542.263718,108,9135.397932
5029.000282,1000,9149.1573
5110.387646,1000,9166.266481
5202.057917,1000,9184.880093
460.459551,109,9187.164065
5045.579869,1000,9209.927536
5122.584315,1000,9226.274571
5038.20797,1000,9240.093354
849.420228,184,9242.664504
5153.042066,1000,9257.285336
5139.909004,1000,9271.060634
949.476102,204,9274.027303
5037.006128,1000,9288.356268
5026.270339,1000,9303.718151
5168.09436,1000,9318.926599
802.206514,167,9321.562826
3346.898735,669,9332.447686
5164.792301,1000,9348.070956
5200.580243,1000,9362.170448
5026.296698,1000,9377.495717
1182.076732,217,9380.761263
2431.699614,463,9387.633127
5117.231136,1000,9402.424104
5143.117999,1000,9416.763505
713.063071,129,9418.571661
2553.855817,482,9425.362454
4437.66046,849,9437.834557
3572.811756,700,9448.353405
679.157834,145,9450.39393
5208.056158,1000,9465.116017
5120.4045,1000,9479.836847
5188.29772,1000,9494.579636
5175.624268,1000,9509.897246
5181.956549,1000,9526.405967
5282.344464,1000,9547.271104
5153.361281,1000,9563.495451
5196.142141,1000,9579.664806
4222.417845,795,9593.467707
5117.178229,1000,9608.824595
5189.274551,1000,9625.594884
5176.031497,1000,9643.034871
5170.597831,1000,9658.718579
5229.368233,1000,9673.289544
5161.952862,1000,9687.085516
5206.18617,1000,9701.043023
5150.64961,1000,9714.78091
5174.317033,1000,9728.345348
5265.773202,1000,9742.115093
5288.881841,1000,9756.010232
1085.604722,204,9758.749465
5313.827342,1000,9772.495179
5253.134018,1000,9785.961877
5259.622729,1000,9800.684576
5269.082863,1000,9816.235086
5268.718812,1000,9830.214409
5276.632684,1000,9844.015618
1592.90236,308,9848.317548
5223.799186,1000,9862.166631
5213.413199,1000,9876.284181
4557.264632,870,9888.32928
5190.807671,1000,9901.880067
1942.238244,417,9907.749492
2287.182085,453,9919.133238
4975.04573,1000,9932.938759
5125.390171,1000,9946.920196
5198.190826,1000,9961.099093
5198.776304,1000,9974.635935
5198.689611,1000,9988.643313
978.938974,192,9991.287839
5242.84621,1000,10005.206508
2168.00446,450,10011.394385
5102.341983,1000,10025.153271
5206.564912,1000,10038.859359
5163.257931,1000,10052.875045
5156.0966,1000,10066.570671
5099.867704,1000,10080.245164
5163.450649,1000,10093.976717
4977.017738,1000,10107.861173
5136.650813,1000,10121.568925
5229.61035,1000,10135.181749
5118.631015,1000,10148.904577
5257.522095,1000,10162.612722
5043.66441,1000,10176.164903
5272.255956,1000,10189.865574
5272.744996,1000,10203.41304
5286.458942,1000,10217.154215
5162.491797,1000,10230.931101
5097.574522,1000,10244.797488
5193.195863,1000,10258.30876
5193.387591,1000,10278.430806
5137.405404,1000,10292.663694
5235.079017,1000,10306.817759
5310.799201,1000,10320.678492
5258.283941,1000,10334.547327
5192.298607,1000,10348.568201
746.978162,154,10350.712765
5215.071177,1000,10364.595824
1501.563429,278,10368.43325
5085.175565,1000,10382.309362
5265.236819,1000,10395.943883
5232.805932,1000,10410.071414
4859.181395,1000,10424.201768
5134.474928,1000,10438.098321
4983.522358,1000,10452.259747
5226.791334,1000,10466.205095
5027.177951,1000,10479.99585
5259.439807,1000,10493.823451
1129.514419,213,10496.768282
1553.670632,311,10501.074628
5211.415316,1000,10514.731391
5006.955294,1000,10528.661989
5081.82109,1000,10543.74469
5051.962735,1000,10557.530137
3026.427214,598,10565.71819
5175.614059,1000,10579.877734
5193.994755,1000,10595.268028
5338.37745,1000,10610.048465
5081.300348,1000,10630.262745
5076.764679,1000,10643.912073
4921.394666,1000,10658.864324
5016.202671,1000,10673.654768
5148.800001,1000,10688.185231
5077.104907,1000,10703.279129
3936.390651,765,10714.67984
1970.957396,380,10720.196505
570.28822,109,10721.789079
5061.386402,1000,10736.616032
5083.814558,1000,10750.37514
5082.496869,1000,10765.186334
5028.852071,1000,10779.704466
5094.304229,1000,10793.390809
3910.009475,784,10804.014594
5200.482079,1000,10817.46862
5205.585271,1000,10830.903561
5152.574956,1000,10844.434587
5171.764401,1000,10857.923697
5063.971208,1000,10871.549171
5160.260144,1000,10884.91827
4910.788214,1000,10898.557783
5174.701173,1000,10912.224635
5012.618733,953,10925.250127
5117.503403,1000,10938.919611
5207.570884,1000,10952.229912
5120.87855,1000,10965.903612
5311.343155,1000,10985.331689
5248.097236,1000,10998.808071
5275.101261,1000,11012.391927
4699.384951,890,11024.683801
5119.130134,1000,11038.182267
5225.467376,1000,11051.65617
3232.481319,628,11060.145694
5147.148947,1000,11074.1425
5046.985887,1000,11088.21209
5138.41458,1000,11102.178637
5067.924514,1000,11116.17608
5242.24119,1000,11130.10268
5210.143533,1000,11144.236087
5184.117426,1000,11158.305383
1378.367494,279,11162.17686
5290.62003,1000,11176.06383
5158.063454,1000,11189.721994
5173.459953,1000,11203.645093
5116.133391,1000,11217.54242
5156.136039,1000,11231.493282
5199.538837,1000,11245.522348
3188.52916,621,11254.514188
4649.15742,889,11266.695913
5097.856084,1000,11280.234786
4227.601626,828,11291.373655
2605.283893,513,11298.208021
5206.732497,1000,11311.631745
5210.075701,1000,11329.898371
5210.237674,1000,11343.58322
5212.544738,1000,11357.657604
2618.959218,511,11364.825698
5113.705216,1000,11379.562546
5045.155794,1000,11393.568373
493.590438,97,11394.862695
5256.332817,1000,11408.282762
5075.764194,1000,11421.691224
1438.158564,269,11425.325397
1108.194,205,11428.048237
3205.635771,612,11436.535212
5236.716531,1000,11450.096239
5161.959137,1000,11463.440717
5142.833697,1000,11476.821735
5268.996991,1000,11490.190597
5021.434073,1000,11504.159422
5258.052831,1000,11517.776709
5115.013718,1000,11531.169967
5218.530456,1000,11544.622943
5054.860203,1000,11559.842257
5021.914765,1000,11574.78759
5085.973308,1000,11589.953042
510.799675,111,11591.670118
5008.141797,1000,11606.270455
5136.532797,1000,11621.640192
5256.803988,1000,11635.614628
2633.274458,497,11642.345179
5053.856344,1000,11655.773101
5213.758408,1000,11669.477136
5175.779096,1000,11688.666413
5052.756537,1000,11702.715251
2714.593184,527,11710.026885
4899.554596,1000,11723.780584
5108.48081,1000,11738.41899
4947.590811,1000,11752.576632
5173.922289,1000,11766.103184
5204.027261,1000,11779.627513
4939.218201,1000,11793.465825
1091.183908,214,11796.282678
4830.809297,1000,11810.117828
5141.712293,1000,11823.599891
5236.896191,1000,11837.038737
3260.326297,619,11845.270555
5237.227082,1000,11859.265073
5230.090195,1000,11873.429726
5175.530629,1000,11887.980036
5169.208648,1000,11901.668221
5247.338559,1000,11915.897565
5078.488284,1000,11930.52672
5251.070209,1000,11944.070408
5220.46139,1000,11957.621818
5156.907338,1000,11971.380043
5186.693181,1000,11985.261025
4945.701769,1000,11998.854928
5184.903979,1000,12012.345984
5219.739833,1000,12025.634264
4822.70641,1000,12044.804363
5197.695568,1000,12058.332853
4984.488646,1000,12071.641933
4605.138545,908,12083.875429
1214.129691,257,12087.339861
2940.900685,577,12095.404763
5042.445936,1000,12109.151577
5067.135925,1000,12122.732288
5132.460532,1000,12136.269217
5221.024086,1000,12149.760841
5129.126526,1000,12163.816891
4866.320598,1000,12177.54522
5230.99373,1000,12190.953368
5200.252263,1000,12204.58306
5207.100227,1000,12218.501094
5133.217057,1000,12232.413672
4098.020739,810,12243.445028
5013.180254,1000,12257.076654
4216.4555,807,12267.938394
5224.615969,1000,12282.167743
5230.204712,1000,12296.161748
2951.65808,562,12303.80568
5091.306751,1000,12317.350079
5173.505822,1000,12330.829815
5251.345908,1000,12344.829636
5026.366873,1000,12358.468591
5213.820569,1000,12372.387208
5118.793763,1000,12398.963267
5045.290638,1000,12414.867192
4919.132713,1000,12437.368508
1307.096434,262,12442.035546
5251.6989,1000,12458.213704
5270.692525,1000,12475.423482
5241.356767,1000,12490.310103
2676.558923,502,12497.736071
1016.952912,209,12500.792578
5235.70707,1000,12515.925342
5259.118155,1000,12529.690842
5175.459079,1000,12543.51477
5179.02202,1000,12557.344218
1088.885909,235,12560.666252
2826.872038,539,12568.139798
5005.398609,1000,12582.098781
5276.309116,1000,12595.983579
5209.502255,1000,12609.682252
5059.377528,1000,12623.118723
3200.810559,625,12631.559962
5266.09469,1000,12645.095845
5297.98355,1000,12658.907721
3660.201557,725,12669.131927
3075.270136,616,12677.4234
4921.825863,1000,12691.084324
2008.609521,377,12696.444033
5120.381235,1000,12710.499299
5002.497408,1000,12724.096633
5192.122627,1000,12737.73974
5091.746774,1000,12751.290913
5218.324283,1000,12768.670051
5189.26244,1000,12782.065964
5140.539532,1000,12795.545581
5172.308325,1000,12809.367912
5210.051567,1000,12823.274063
4654.605024,889,12835.628803
3474.315466,675,12844.718933
5280.019775,1000,12858.135123
5321.170305,1000,12871.453521
5293.889156,1000,12885.064962
5265.381406,1000,12898.607818
5216.632849,1000,12912.133622
5245.289966,1000,12925.555445
5298.31085,1000,12939.201486
4640.140162,897,12951.463716
5178.08521,1000,12965.17357
5239.952009,1000,12978.624936
5151.185111,1000,12992.239507
5288.635673,1000,13005.950704
4993.666478,1000,13019.223228
5217.497664,1000,13032.587837
5235.758475,1000,13046.019379
5184.747242,1000,13059.681357
5183.385528,1000,13073.538718
5103.251521,1000,13087.384212
5237.566635,1000,13106.625195
5200.605558,1000,13120.559831
5166.128054,1000,13134.514767
5191.431989,1000,13148.002071
5239.307207,1000,13161.438698
4683.39055,890,13173.531746
4227.719059,808,13184.365552
5159.403229,1000,13197.865963
5245.921278,1000,13211.78987
5136.918191,1000,13225.237447
5165.162246,1000,13238.843872
5203.396547,1000,13252.534227
5143.35341,1000,13266.1595
5029.52989,1000,13279.504699
5063.88039,1000,13292.922785
5017.817929,1000,13306.709376
5152.185783,1000,13320.16432
1051.194843,216,13323.093621
1294.60753,279,13326.872146
1032.81488,199,13329.495187
5202.514262,1000,13343.316171
4784.161021,1000,13357.183837
4909.123825,1000,13370.83739
5268.596356,1000,13384.438213
5224.088147,1000,13397.766103
5216.82249,1000,13411.102134
5184.984003,1000,13424.63396
1258.473825,242,13427.866249
5182.060319,1000,13441.17405
5088.30066,1000,13460.574925
5217.510693,1000,13474.892626
5178.280957,1000,13488.622091
5096.631319,1000,13502.388216
5258.255821,1000,13516.1764
5257.199393,1000,13529.9579
5172.959242,1000,13543.963028
5099.066463,1000,13558.34514
5192.388551,1000,13572.330646
5086.594762,1000,13586.10084
5113.430971,1000,13600.168781
5167.271105,1000,13613.588531
5261.458738,1000,13626.874439
5171.49102,1000,13640.124723
5272.93496,1000,13653.385696
5265.157088,1000,13666.947777
5279.144856,1000,13680.428791
5286.832118,1000,13694.234112
5176.998691,1000,13707.781976
2139.65998,421,13713.349531
5260.591353,1000,13727.320834
5315.831574,1000,13741.230154
3218.298327,604,13749.521882
5300.212639,1000,13763.187086
5310.029083,1000,13776.777315
5267.332411,1000,13790.233183
5196.692025,1000,13809.63829
2480.418035,483,13816.169104
5132.420798,1000,13829.524937
5067.402125,1000,13843.338913
5288.166654,1000,13857.354889
4915.655751,1000,13870.925894
5157.502493,990,13884.22074
5122.218376,1000,13897.702913
5098.058808,1000,13911.20872
5058.632596,1000,13924.626349
5250.558799,1000,13938.544355
5309.235991,1000,13952.460025
5239.432265,1000,13966.30965
5247.118698,1000,13980.182584
5215.652089,1000,13993.685424
5258.227603,1000,14007.001315
5285.93997,1000,14020.525484
5235.27162,1000,14034.58035
5285.328259,1000,14051.66268
5254.978738,1000,14067.91596
5247.744089,1000,14083.927853
5261.05869,1000,14099.512685
5230.819737,1000,14114.593335
5322.813648,1000,14128.967612
5300.413295,1000,14144.231283
